,0
F2S4_170323_040_D01,1193909
F2S4_170323_040_E01,1330343
F2S4_170323_040_F01,1291215
F2S4_170323_040_G01,1280265
F2S4_170323_040_H01,1425946
F2S4_170323_041_A01,596316
F2S4_170323_041_B01,1386585
F2S4_170323_041_D01,1094460
F2S4_170323_041_E01,1583963
F2S4_170323_041_F01,1091458
F2S4_170323_041_G01,1160847
F2S4_170323_041_H01,1509010
F2S4_170323_050_A01,1465366
F2S4_170323_050_B01,1209154
F2S4_170323_050_C01,1756718
F2S4_170323_050_D01,1401581
F2S4_170323_050_E01,1511214
F2S4_170323_050_F01,1589920
F2S4_170323_050_G01,1536441
F2S4_170323_050_H01,1336537
F2S4_170324_002_A01,1460905
F2S4_170324_002_B01,1623179
F2S4_170324_002_C01,1673527
F2S4_170324_002_E01,1012636
F2S4_170324_002_F01,1484804
F2S4_170324_002_G01,1337867
F2S4_170324_002_H01,1396441
F2S4_170324_003_A01,1292696
F2S4_170324_003_B01,1318086
F2S4_170324_003_C01,1515106
F2S4_170324_003_D01,1289624
F2S4_170324_003_E01,1317638
F2S4_170324_003_F01,1407356
F2S4_170324_003_G01,1021963
F2S4_170324_003_H01,1226286
F2S4_170324_017_B01,1254058
F2S4_170324_017_C01,1068224
F2S4_170324_017_D01,1255286
F2S4_170324_017_E01,1616235
F2S4_170324_017_F01,1467925
F2S4_170324_017_G01,1486086
F2S4_170324_017_H01,1225226
F2S4_170324_026_A01,1647869
F2S4_170324_026_B01,1374035
F2S4_170324_026_C01,1251213
F2S4_170324_026_D01,1681106
F2S4_170324_026_E01,1720850
F2S4_170324_026_F01,1646100
F2S4_170324_026_G01,1336059
F2S4_170324_027_A01,1838096
F2S4_170324_027_B01,1571114
F2S4_170324_027_C01,1691585
F2S4_170324_027_D01,1550863
F2S4_170324_027_E01,1775887
F2S4_170324_027_G01,1432160
F2S4_170324_027_H01,1529233
F2S4_170324_028_A01,1657872
F2S4_170324_028_B01,1732361
F2S4_170324_028_C01,1448135
F2S4_170324_028_D01,1647413
F2S4_170324_028_E01,1532666
F2S4_170324_028_F01,1875739
F2S4_170324_028_G01,1944800
F2S4_170324_028_H01,1698668
F2S4_170324_039_A01,1372308
F2S4_170324_039_B01,1857144
F2S4_170324_039_C01,1891120
F2S4_170324_039_D01,1600493
F2S4_170324_039_E01,1895553
F2S4_170324_039_G01,1959373
F2S4_170324_039_H01,1722191
F2S4_170324_040_A01,1685905
F2S4_170324_040_C01,2060421
F2S4_170324_040_D01,1451904
F2S4_170324_040_E01,1353574
F2S4_170324_040_F01,1574507
F2S4_170324_040_G01,1775602
F2S4_170324_040_H01,2054696
F2S4_170324_041_A01,1914688
F2S4_170324_041_B01,1594860
F2S4_170324_041_C01,2070992
F2S4_170324_041_D01,1091683
F2S4_170324_041_E01,1500953
F2S4_170324_041_F01,1436382
F2S4_170324_041_G01,1498902
F2S4_170324_041_H01,1729703
F2S4_170324_042_A01,1511374
F2S4_170324_042_B01,2051659
F2S4_170324_042_D01,1735365
F2S4_170324_042_E01,1931959
F2S4_170324_042_F01,1383296
F2S4_170324_042_G01,1603778
F2S4_170324_042_H01,1689471
F2S4_170331_001_A01,2002438
F2S4_170331_001_B01,1986900
F2S4_170331_001_C01,1843034
F2S4_170331_001_D01,1702883
F2S4_170331_001_E01,1629700
F2S4_170331_001_F01,1873873
F2S4_170331_001_G01,1625628
F2S4_170331_001_H01,1804405
F2S4_170331_002_A01,1904820
F2S4_170331_002_B01,1889097
F2S4_170331_002_C01,1638634
F2S4_170331_002_E01,1632135
F2S4_170331_002_F01,1773880
F2S4_170331_002_G01,1786452
F2S4_170331_002_H01,1732366
F2S4_170404_001_A01,2017063
F2S4_170404_001_B01,2108791
F2S4_170404_001_C01,1906197
F2S4_170404_001_D01,1938117
F2S4_170404_001_E01,1914406
F2S4_170404_001_F01,1814281
F2S4_170404_001_G01,2014871
F2S4_170404_001_H01,1639274
F2S4_170404_002_A01,2143905
F2S4_170404_002_B01,2086682
F2S4_170404_002_C01,1888616
F2S4_170404_002_D01,1909571
F2S4_170404_002_E01,1735667
F2S4_170404_002_F01,1801737
F2S4_170404_002_G01,1928645
F2S4_170404_002_H01,959276
F2S4_170404_003_A01,1806528
F2S4_170404_003_B01,2011280
F2S4_170404_003_C01,2019000
F2S4_170404_003_D01,1773477
F2S4_170404_003_E01,1779471
F2S4_170404_003_F01,1931439
F2S4_170404_003_G01,1820087
F2S4_170404_003_H01,1695350
F2S4_170405_001_A01,2066265
F2S4_170405_001_B01,1881338
F2S4_170405_001_C01,1925515
F2S4_170405_001_D01,1764752
F2S4_170405_001_E01,1792025
F2S4_170405_001_F01,1701776
F2S4_170405_001_G01,1873073
F2S4_170405_001_H01,1684193
F2S4_170405_002_A01,2120024
F2S4_170405_002_B01,2133250
F2S4_170405_002_C01,1953527
F2S4_170405_002_D01,1693254
F2S4_170405_002_E01,1928344
F2S4_170405_002_F01,1649331
F2S4_170405_002_G01,1789989
F2S4_170405_002_H01,1409472
F2S4_170405_003_A01,1888406
F2S4_170405_003_B01,2120116
F2S4_170405_003_C01,1972737
F2S4_170405_003_D01,1978878
F2S4_170405_003_E01,1912402
F2S4_170405_003_F01,1758493
F2S4_170405_003_G01,1953714
F2S4_170405_003_H01,1804686
F2S4_170404_004_A01,2623222
F2S4_170404_004_B01,2199059
F2S4_170404_004_C01,2130626
F2S4_170404_004_D01,1871108
F2S4_170404_004_E01,2081001
F2S4_170331_003_A01,1699041
F2S4_170331_003_B01,1808716
F2S4_170331_003_C01,1612991
F2S4_170403_001_A01,1853895
F2S4_170403_001_B01,1882246
F2S4_170403_001_C01,1925007
F2S4_170403_001_D01,1643190
F2S4_170403_001_E01,1959006
F2S4_170403_001_G01,2072041
F2S4_161020_013_A01,1592593
F2S4_170405_004_A01,1849309
F2S4_170405_004_B01,1829240
F2S4_170405_004_C01,1736167
F2S4_170405_004_D01,1478807
F2S4_170405_004_E01,1652396
F2S4_170405_004_F01,1401148
F2S4_170302_011_A01,1752311
F2S4_170302_011_H01,1678135
F2S4_170406_004_A01,1855289
F2S4_170406_004_B01,2038781
F2S4_170406_004_C01,1905133
F2S4_170406_004_D01,1842115
F2S4_170406_004_E01,1905984
F2S4_170406_004_F01,1841812
F2S4_170406_004_G01,1705107
F2S4_170406_004_H01,1841022
F2S4_170406_005_A01,1788038
F2S4_170406_005_B01,1711899
F2S4_170406_005_C01,2684500
F2S4_170406_005_D01,1781552
F2S4_170406_005_E01,1925822
F2S4_170406_005_F01,2452965
F2S4_170406_005_G01,1784486
F2S4_170406_005_H01,1678839
F2S4_170406_006_A01,1840546
F2S4_170406_006_B01,2039939
F2S4_170406_006_C01,1955639
F2S4_170406_006_D01,2753707
F2S4_170406_006_E01,2183407
F2S4_170406_006_F01,2210796
F2S4_170406_006_G01,2238527
F2S4_170406_007_A01,2138530
F2S4_170406_007_B01,1755408
F2S4_170406_007_C01,1999859
F2S4_170406_007_D01,1976827
F2S4_170406_007_E01,2771527
F2S4_170406_007_F01,2434830
F2S4_170406_007_G01,2441126
F2S4_170406_007_H01,2022774
F2S4_170406_008_B01,1768039
F2S4_170406_008_C01,1948846
F2S4_170406_008_D01,2045070
F2S4_170406_008_E01,1971387
F2S4_170406_008_F01,2157138
F2S4_170406_008_G01,2232959
F2S4_170406_008_H01,1963514
F2S4_170410_001_A01,2009990
F2S4_170410_001_B01,1938571
F2S4_170410_001_C01,1875348
F2S4_170410_001_D01,1723054
F2S4_170410_001_E01,2013209
F2S4_170410_001_F01,1989334
F2S4_170410_001_G01,1920505
F2S4_170410_001_H01,1634110
F2S4_170410_002_A01,1897809
F2S4_170410_002_B01,2105217
F2S4_170410_002_C01,2038877
F2S4_170410_002_D01,1873604
F2S4_170410_002_E01,1866321
F2S4_170410_002_F01,1730370
F2S4_170410_002_G01,1824802
F2S4_170410_002_H01,1971193
F2S4_170406_009_A01,1628891
F2S4_170406_009_B01,1866759
F2S4_170406_009_C01,1570403
F2S4_170406_009_D01,1528064
F2S4_170406_009_E01,1619559
F2S4_170406_009_F01,1689297
F2S4_170406_009_G01,1583479
F2S4_170406_009_H01,1686308
F2S4_170406_010_A01,1638835
F2S4_170406_010_B01,1769427
F2S4_170406_010_C01,2005860
F2S4_170406_010_D01,1962551
F2S4_170406_010_E01,1655699
F2S4_170406_010_F01,1544807
F2S4_170406_010_G01,1880068
F2S4_170406_010_H01,1501632
F2S4_170406_014_A01,1876455
F2S4_170406_014_B01,1721242
F2S4_170406_014_C01,2350498
F2S4_170406_014_D01,1499105
F2S4_170406_014_E01,1917064
F2S4_170406_014_F01,1689135
F2S4_170406_014_G01,1234781
F2S4_170406_014_H01,1391906
F2S4_170406_015_A01,2063121
F2S4_170406_015_B01,2567002
F2S4_170406_015_C01,1840264
F2S4_170406_015_D01,1898652
F2S4_170406_015_E01,1626367
F2S4_170406_015_F01,1421107
F2S4_170406_015_G01,1651982
F2S4_170406_015_H01,2189043
F2S4_170406_016_A01,1888647
F2S4_170406_016_B01,1808753
F2S4_170406_016_C01,1980710
F2S4_170406_016_D01,1765531
F2S4_170406_016_E01,1830557
F2S4_170406_016_F01,2320372
F2S4_170406_016_G01,1817302
F2S4_170406_016_H01,2599603
F2S4_170406_017_A01,1978647
F2S4_170406_017_B01,1782236
F2S4_170406_017_C01,1809068
F2S4_170406_017_D01,2525560
F2S4_170406_017_E01,2549427
F2S4_170406_017_F01,2688717
F2S4_170406_017_G01,1904459
F2S4_170406_017_H01,1711869
F2S4_170410_003_A01,1926774
F2S4_170410_003_B01,1688979
F2S4_170410_003_C01,2003654
F2S4_170410_003_D01,2470948
F2S4_170410_003_E01,1918173
F2S4_170410_003_F01,2116238
F2S4_170410_003_G01,1841201
F2S4_170410_003_H01,1774583
F2S4_170410_004_A01,1814740
F2S4_170410_004_B01,1688162
F2S4_170410_004_C01,1568583
F2S4_170410_004_D01,1448429
F2S4_170410_004_E01,3567302
F2S4_170410_004_F01,2034867
F2S4_170410_004_G01,1728132
F2S4_170410_004_H01,1479603
F2S4_170410_005_A01,1643095
F2S4_170410_005_B01,1742394
F2S4_170410_005_C01,1934428
F2S4_170410_005_D01,1998976
F2S4_170410_005_E01,2224238
F2S4_170410_005_F01,1839538
F2S4_170410_005_G01,1643610
F2S4_170410_005_H01,1720886
F2S4_170411_001_A01,1561767
F2S4_170411_001_B01,1835330
F2S4_170411_001_C01,1640312
F2S4_170411_001_D01,2798063
F2S4_170411_001_E01,1725588
F2S4_170411_001_F01,1841788
F2S4_170411_001_G01,1527439
F2S4_170411_001_H01,1465870
F2S4_170411_002_A01,2163763
F2S4_170411_002_B01,1597159
F2S4_170411_002_C01,1645230
F2S4_170411_002_D01,1527026
F2S4_170411_002_E01,1635982
F2S4_170411_002_F01,1609232
F2S4_170411_002_G01,1607301
F2S4_170411_002_H01,1508322
F2S4_170411_003_A01,2018159
F2S4_170411_003_B01,1591790
F2S4_170411_003_C01,1551666
F2S4_170411_003_D01,1756119
F2S4_170411_003_E01,1540459
F2S4_170411_003_F01,1782555
F2S4_170411_003_G01,1789585
F2S4_170411_003_H01,1596588
F2S4_170411_004_A01,1540937
F2S4_170411_004_B01,1568810
F2S4_170411_004_C01,1483713
F2S4_170411_004_D01,1543371
F2S4_170411_004_E01,1592936
F2S4_170411_004_F01,2027125
F2S4_170411_004_G01,1665649
F2S4_170411_004_H01,1539866
F2S4_170411_005_A01,2136480
F2S4_170411_005_B01,1593160
F2S4_170411_005_C01,1644932
F2S4_170411_005_D01,1458652
F2S4_170411_005_E01,1659712
F2S4_170411_005_F01,1847856
F2S4_170411_005_G01,1743173
F2S4_170411_005_H01,1047188
F2S4_170411_006_A01,2172701
F2S4_170411_006_B01,1854525
F2S4_170411_006_C01,2588805
F2S4_170411_006_D01,1579273
F2S4_170411_006_E01,2334653
F2S4_170411_006_F01,1610737
F2S4_170411_006_G01,1740710
F2S4_170411_006_H01,2564726
F2S4_170411_007_A01,2681965
F2S4_170411_007_B01,1828990
F2S4_170411_007_C01,1694656
F2S4_170411_007_D01,1401960
F2S4_170411_007_E01,1589772
F2S4_170411_007_F01,1359671
F2S4_170411_007_G01,1851936
F2S4_170411_007_H01,2668103
F2S4_170411_008_A01,2357498
F2S4_170411_008_B01,2151648
F2S4_170411_008_C01,1749514
F2S4_170411_008_D01,2264414
F2S4_170411_008_E01,1762509
F2S4_170411_008_F01,2713831
F2S4_170411_008_G01,2647551
F2S4_170411_008_H01,3048390
F2S4_170411_009_A01,2960907
F2S4_170411_009_B01,1174477
F2S4_170411_009_C01,2185929
F2S4_170411_009_D01,1661795
F2S4_170411_009_E01,2139041
F2S4_170411_009_F01,1546369
F2S4_170411_009_G01,1724416
F2S4_170411_009_H01,1696167
F2S4_170411_010_A01,2025750
F2S4_170411_010_B01,2256010
F2S4_170411_010_C01,1848073
F2S4_170411_010_D01,2057383
F2S4_170411_010_E01,2119814
F2S4_170411_010_F01,2100370
F2S4_170411_010_G01,2701400
F2S4_170411_010_H01,1594597
F2S4_170412_001_A01,1572825
F2S4_170412_001_B01,1616619
F2S4_170412_001_C01,1718530
F2S4_170412_001_D01,1655315
F2S4_170412_001_E01,1324928
F2S4_170412_001_F01,1650877
F2S4_170412_001_G01,1279896
F2S4_170412_001_H01,2227625
F2S4_170412_002_A01,1663619
F2S4_170412_002_B01,958503
F2S4_170412_002_C01,1245091
F2S4_170412_002_D01,697971
F2S4_170412_002_E01,1724776
F2S4_170412_002_F01,1582592
F2S4_170412_002_G01,2714530
F2S4_170412_002_H01,2253938
F2S4_170412_003_A01,1482702
F2S4_170412_003_B01,1836243
F2S4_170412_003_C01,1078951
F2S4_170412_003_D01,886935
F2S4_170412_003_E01,1181038
F2S4_170412_003_F01,1211019
F2S4_170412_003_G01,2062176
F2S4_170412_003_H01,1842870
F2S4_170410_006_A01,2698901
F2S4_170410_006_B01,1794121
F2S4_170410_006_C01,2565640
F2S4_170410_006_D01,2605125
F2S4_170412_004_A01,1982231
F2S4_170412_004_B01,2077248
F2S4_170412_004_C01,2311565
F2S4_170412_004_D01,1927100
F2S4_170412_004_E01,3244646
F2S4_160615_015_A01,2485335
F2S4_160615_015_B01,2144233
F2S4_161021_016_A01,2076603
F2S4_170420_007_A01,2322960
F2S4_170420_007_B01,3431624
F2S4_170420_007_C01,2622724
F2S4_170420_007_D01,1791790
F2S4_170420_007_E01,2027171
F2S4_170420_007_F01,1916213
F2S4_170420_007_G01,1999443
F2S4_170420_007_H01,1459429
F2S4_170420_008_A01,2654969
F2S4_170420_008_B01,3547801
F2S4_170420_008_C01,3437554
F2S4_170420_008_D01,3298143
F2S4_170420_008_E01,2462474
F2S4_170420_008_F01,2679711
F2S4_170420_008_G01,1618130
F2S4_170420_008_H01,1905492
F2S4_170420_009_B01,1978043
F2S4_170420_009_C01,2615745
F2S4_170420_009_D01,95324
F2S4_170420_009_E01,1861222
F2S4_170420_009_F01,2643192
F2S4_170420_009_G01,2343839
F2S4_170420_009_H01,1842525
F2S4_170421_007_A01,2090831
F2S4_170421_007_B01,1748910
F2S4_170421_007_C01,1821428
F2S4_170421_007_D01,1728005
F2S4_170421_007_E01,2889627
F2S4_170421_007_F01,1764263
F2S4_170421_007_G01,1787774
F2S4_170421_007_H01,1843552
F2S4_170421_008_A01,1738367
F2S4_170421_008_B01,1591558
F2S4_170421_008_C01,1576949
F2S4_170421_008_D01,1834007
F2S4_170421_008_E01,1676493
F2S4_170421_008_F01,1702426
F2S4_170421_008_G01,1563926
F2S4_170421_008_H01,1673753
F2S4_170421_009_A01,1865982
F2S4_170421_009_B01,1571020
F2S4_170421_009_C01,1738370
F2S4_170421_009_D01,1544732
F2S4_170421_009_E01,1651795
F2S4_170421_009_F01,2845898
F2S4_170421_009_G01,1665950
F2S4_170421_009_H01,3337105
F2S4_170420_010_A01,1961416
F2S4_170420_010_B01,2285761
F2S4_170420_010_C01,1901822
F2S4_170420_010_D01,1918979
F2S4_170420_010_E01,2120180
F2S4_170420_010_F01,1621339
F2S4_170420_010_G01,1852748
F2S4_170420_010_H01,1673053
F2S4_170420_011_A01,2856048
F2S4_170420_011_B01,2578740
F2S4_170420_011_D01,2470939
F2S4_170420_011_E01,2263909
F2S4_170420_011_F01,3576255
F2S4_170420_011_G01,2782215
F2S4_170420_011_H01,1600585
F2S4_170421_010_A01,1715666
F2S4_170421_010_B01,2450536
F2S4_170421_010_C01,2663266
F2S4_170421_010_D01,1586627
F2S4_170421_010_E01,2807286
F2S4_170421_010_F01,1628512
F2S4_170421_010_H01,1663514
F2S4_170421_011_A01,2195387
F2S4_170421_011_B01,1637354
F2S4_170421_011_C01,1983173
F2S4_170421_011_D01,1577502
F2S4_170421_011_E01,1676414
F2S4_170421_011_F01,1646873
F2S4_170421_011_G01,1619543
F2S4_170421_011_H01,1591395
FJS4_170405_001_A01,2983916
FJS4_170405_001_B01,2193546
FJS4_170405_001_C01,1890941
FJS4_170405_001_D01,2738646
FJS4_170405_001_E01,1681226
FJS4_170405_001_F01,2818250
FJS4_170405_001_G01,2006057
FJS4_170405_001_H01,1661862
FJS4_170405_002_A01,2257618
FJS4_170405_002_B01,1833625
FJS4_170405_002_C01,1548796
FJS4_170405_002_D01,2095991
FJS4_170405_002_F01,1517118
FJS4_170405_002_G01,1493901
FJS4_170405_002_H01,1767793
FJS4_170405_003_A01,2757021
FJS4_170405_003_B01,2582756
FJS4_170405_003_C01,2069340
FJS4_170405_003_D01,1545034
FJS4_170405_003_E01,1494297
FJS4_170405_003_F01,1867626
FJS4_170405_003_G01,1584668
FJS4_170405_003_H01,1514690
FJS4_170405_004_A01,2352580
FJS4_170405_004_B01,2100246
FJS4_170405_004_C01,1703505
FJS4_170405_004_D01,2114862
FJS4_170405_004_E01,2449419
FJS4_170405_004_F01,2419754
FJS4_170405_004_G01,1759570
FJS4_170405_004_H01,1710072
FJS4_170405_005_A01,2251568
FJS4_170405_005_B01,1690255
FJS4_170405_005_C01,1622026
FJS4_170405_005_D01,1997816
FJS4_170405_005_E01,1656636
FJS4_170405_005_F01,2237016
FJS4_170405_005_G01,1698531
FJS4_170405_006_A01,2217167
FJS4_170405_006_B01,2175038
FJS4_170405_006_C01,2271897
FJS4_170405_006_D01,1547177
FJS4_170405_006_E01,1691958
FJS4_170405_006_F01,2780491
FJS4_170405_006_G01,1763860
FJS4_170405_006_H01,1571819
F1S4_170426_005_A01,1959707
F1S4_170426_005_B01,1943952
F1S4_170426_005_C01,1780448
F1S4_170426_005_D01,1789807
F1S4_170426_005_E01,2770248
F1S4_170426_005_F01,3076995
F1S4_170426_005_G01,3301236
F1S4_170426_005_H01,1849449
F1S4_170426_006_A01,2046303
F1S4_170426_006_B01,1850330
F1S4_170426_006_C01,2486741
F1S4_170426_006_D01,2077787
F1S4_170426_006_E01,1932883
F1S4_170426_006_F01,2494641
F1S4_170426_006_G01,1794961
F1S4_170426_006_H01,1876442
F1S4_170426_015_A01,2261246
F1S4_170426_015_B01,1841872
F1S4_170426_015_C01,1742177
F1S4_170426_015_D01,2453189
F1S4_170426_015_E01,1638632
F1S4_170426_015_F01,2524540
F1S4_170426_015_G01,1759071
F1S4_170426_015_H01,1982146
F1S4_170426_016_A01,1908834
F1S4_170426_016_B01,2261851
F1S4_170426_016_C01,1740051
F1S4_170426_016_D01,1433978
F1S4_170426_016_E01,2244248
F1S4_170426_016_F01,2259309
F1S4_170426_016_G01,2814727
F1S4_170426_016_H01,2728869
F1S4_170426_017_A01,2990933
F1S4_170426_017_B01,1694054
F1S4_170426_017_C01,2283947
F1S4_170426_017_D01,2290933
F1S4_170426_017_E01,2201102
F1S4_170426_017_F01,1661749
F1S4_170426_017_G01,1649294
F1S4_170426_017_H01,1581944
FJS4_170405_007_A01,2706307
FJS4_170405_007_B01,2144522
FJS4_170405_007_C01,1545664
FJS4_170405_007_D01,1434002
FJS4_170405_007_E01,1928266
FJS4_170405_007_F01,1697676
FJS4_170405_007_G01,1847967
FJS4_170405_007_H01,2225732
FJS4_170405_008_A01,2650746
FJS4_170405_008_B01,1480748
FJS4_170405_008_C01,1857570
FJS4_170405_008_D01,2039608
FJS4_170405_008_E01,2439364
FJS4_170405_008_F01,2142422
FJS4_170405_008_G01,1882784
FJS4_170405_008_H01,1414224
FJS4_170405_009_B01,1661608
FJS4_170405_009_C01,2095975
FJS4_170405_009_D01,1953772
FJS4_170405_009_E01,1454690
FJS4_170405_009_F01,2490010
FJS4_170405_009_G01,2472007
FJS4_170405_009_H01,2443424
FJS4_170405_010_A01,2625592
FJS4_170405_010_B01,2607923
FJS4_170405_010_C01,1583319
FJS4_170405_010_D01,2253104
FJS4_170405_010_E01,2282851
FJS4_170405_010_F01,2069639
FJS4_170405_010_G01,2364500
FJS4_170405_010_H01,1828106
FJS4_170405_011_A01,2763005
FJS4_170405_011_B01,2302790
FJS4_170405_011_C01,2385798
FJS4_170405_011_D01,2099774
FJS4_170405_011_E01,2536660
FJS4_170405_011_F01,2765661
FJS4_170405_011_G01,2552979
FJS4_170405_011_H01,2061664
FJS4_170405_012_A01,2749865
FJS4_170405_012_B01,2740719
FJS4_170405_012_D01,1947799
FJS4_170405_012_E01,2457876
FJS4_170405_012_F01,2237340
FJS4_170405_012_G01,1939314
FJS4_170405_012_H01,1627245
F1S4_170426_009_A01,2411047
F1S4_170426_009_B01,2944405
F1S4_170426_009_C01,1832884
F1S4_170426_009_D01,1821538
F1S4_170426_009_E01,2210404
F1S4_170426_009_F01,1802243
F1S4_170426_009_H01,2084657
F1S4_170426_010_A01,1970614
F1S4_170426_010_B01,2021670
F1S4_170426_010_C01,1724978
F1S4_170426_010_D01,2459098
F1S4_170426_010_E01,2202013
F1S4_170426_010_F01,1559382
F1S4_170426_010_G01,2714679
F1S4_170426_010_H01,2358720
F1S4_170426_022_A01,2584180
F1S4_170426_022_B01,2104713
F1S4_170426_022_C01,2149001
F1S4_170426_022_E01,1971406
F1S4_170426_022_F01,1777028
F1S4_170426_022_G01,2086101
F1S4_170426_022_H01,2417879
F1S4_170426_023_A01,2648901
F1S4_170426_023_B01,2272620
F1S4_170426_023_C01,1888290
F1S4_170426_023_D01,2121143
F1S4_170426_023_E01,1834522
F1S4_170426_023_F01,2121552
F1S4_170426_023_G01,1610893
F1S4_170426_024_A01,1585575
F1S4_170426_024_C01,1839663
F1S4_170426_024_D01,1919945
F1S4_170426_024_E01,1745114
F1S4_170426_024_F01,1607267
F1S4_170426_024_G01,1802912
F1S4_170426_024_H01,2612622
F2S4_170406_001_A01,1721171
F2S4_170406_001_B01,2236090
F2S4_170406_001_C01,2579469
F2S4_170406_001_D01,2818539
F2S4_170406_001_E01,1665182
F2S4_170406_001_F01,1676875
F2S4_170406_001_G01,2239064
F2S4_170406_001_H01,1719740
F2S4_170406_002_A01,1736009
F2S4_170406_002_B01,2442844
F2S4_170406_002_C01,2635712
F2S4_170406_002_D01,1783369
F2S4_170406_002_E01,1894053
F2S4_170406_002_F01,1752270
F2S4_170406_002_G01,1839763
F2S4_170406_002_H01,1809656
F2S4_170406_003_A01,2905204
F2S4_170406_003_B01,3060316
F2S4_170406_003_C01,1984329
F2S4_170406_003_D01,3031061
F2S4_170406_003_E01,1263866
F2S4_170406_003_F01,2727350
F2S4_170406_003_G01,1808517
F2S4_170406_003_H01,1843413
F2S4_170406_011_A01,2111315
F2S4_170406_011_B01,3497175
F2S4_170406_011_C01,1987714
F2S4_170406_011_D01,1875776
F2S4_170406_011_E01,2883088
F2S4_170406_011_F01,2287053
F2S4_170406_011_G01,1916116
F2S4_170406_011_H01,1882624
F2S4_170406_012_A01,3036932
F2S4_170406_012_B01,2086638
F2S4_170406_012_C01,2348258
F2S4_170406_012_D01,1754829
F2S4_170406_012_E01,3350290
F2S4_170406_012_F01,2588240
F2S4_170406_012_G01,1898886
F2S4_170406_012_H01,1941883
F2S4_170406_013_A01,1441559
F2S4_170406_013_B01,1892183
F2S4_170406_013_C01,1926381
F2S4_170406_013_D01,2229060
F2S4_170406_013_E01,2829787
F2S4_170406_013_F01,2007977
F2S4_170406_013_H01,2046742
F2S4_170406_018_A01,1907106
F2S4_170406_018_B01,1963010
F2S4_170406_018_C01,2822955
F2S4_170406_018_D01,1639703
F2S4_170406_018_E01,1841437
F2S4_170406_018_F01,1829860
F2S4_170406_018_G01,1959525
F2S4_170406_018_H01,1780893
F1S4_170426_011_A01,2065483
F1S4_170426_011_B01,1693519
F1S4_170426_011_C01,1855045
F1S4_170426_011_D01,1657499
F1S4_170426_011_E01,1823025
F1S4_170426_011_F01,1863906
F1S4_170426_011_G01,1928729
F1S4_170426_011_H01,1993932
F1S4_170426_012_A01,1825874
F1S4_170426_012_B01,1865535
F1S4_170426_012_C01,1796029
F1S4_170426_012_D01,1643153
F1S4_170426_012_E01,1530890
F1S4_170426_012_F01,3395555
F1S4_170426_012_G01,1784866
F1S4_170426_012_H01,1637832
F1S4_170426_013_A01,1747405
F1S4_170426_013_C01,1798384
F1S4_170426_013_D01,1692118
F1S4_170426_013_E01,2283002
F1S4_170426_013_F01,1804997
F1S4_170426_013_G01,1873040
F1S4_170426_013_H01,1563980
F1S4_170426_014_A01,1856377
F1S4_170426_014_B01,1555334
F1S4_170426_014_C01,1209653
F1S4_170426_014_D01,1618283
F1S4_170426_014_E01,1745348
F1S4_170426_014_G01,1785412
F1S4_170426_014_H01,1753559
F2S4_160803_040_A01,2937330
F2S4_160803_040_B01,1932873
F1S4_170428_001_A01,1786695
F2S4_161018_003_D01,2807551
F2S4_161018_003_E01,2740648
F2S4_161018_003_F01,1615247
F2S4_161018_003_G01,2086916
F2S4_161018_003_H01,1774409
F2S4_170420_012_A01,1994219
F2S4_170420_012_B01,1820223
F2S4_170420_012_C01,1611585
F2S4_160725_004_A01,2883135
F2S4_170421_012_A01,2023255
F2S4_170421_012_B01,2775689
F2S4_160727_005_A01,2142643
F2S4_170511_002_A01,1893110
F2S4_170511_002_B01,4078799
F2S4_170511_002_C01,1712372
F2S4_170511_002_D01,1751812
F2S4_170511_002_E01,1932007
F2S4_170511_002_F01,1871485
F2S4_170511_001_B01,1745302
F2S4_170511_001_C01,2740658
F2S4_170511_001_D01,2962203
F2S4_170511_001_E01,2280247
F2S4_170511_001_F01,1921070
F2S4_170511_001_G01,1667237
F2S4_170511_001_H01,1346222
F2S4_170516_001_A01,1723613
F2S4_170516_001_B01,1930873
F2S4_170516_001_C01,1873893
F2S4_170516_001_D01,1313202
F2S4_170516_001_E01,2153220
F2S4_170516_001_F01,1550692
